DATE,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2017-11-05,1.74583,1.70326,10438.0,6578.0,,12268.0,2730.0,2124.0,34138.0,4444.0,2004280.0
2017-11-12,1.88708,1.86636,12252.0,7218.0,,13342.0,3044.0,2258.0,38114.0,4576.0,2042158.0
2017-11-19,2.05923,2.07647,13760.0,8486.0,,15154.0,3610.0,2774.0,43784.0,4592.0,2108580.0
2017-11-26,2.27971,2.33593,13890.0,7688.0,,11750.0,3414.0,2890.0,39632.0,4542.0,1696628.0
2017-12-03,2.28379,2.24637,14016.0,10470.0,,14948.0,4412.0,3658.0,47504.0,4558.0,2114700.0
2017-12-10,2.58278,2.49504,14458.0,10092.0,,16976.0,4670.0,3714.0,49910.0,4544.0,2000366.0
2017-12-17,3.36558,3.2005,16570.0,13342.0,,22518.0,5910.0,4664.0,63004.0,4524.0,1968566.0
2017-12-24,4.73117,4.43807,20894.0,19712.0,,28332.0,9160.0,7466.0,85564.0,4422.0,1927956.0
2017-12-31,5.70943,5.46361,22670.0,23014.0,,23080.0,11508.0,10238.0,90510.0,4264.0,1656598.0
2018-01-07,5.74658,5.35765,18820.0,26766.0,,23434.0,13742.0,11776.0,94538.0,4486.0,1764542.0
2018-01-14,5.89207,5.52437,20106.0,30760.0,,34714.0,15544.0,12398.0,113522.0,4514.0,2054932.0
2018-01-21,6.51759,6.34528,23994.0,32024.0,,43794.0,15138.0,11122.0,126072.0,4572.0,1986862.0
2018-01-28,7.16338,7.01811,26816.0,36634.0,,61250.0,17822.0,12130.0,154652.0,4576.0,2203614.0
2018-02-04,7.52133,7.7809,29688.0,38172.0,,74400.0,17830.0,11880.0,171970.0,4550.0,2210156.0
2018-02-11,7.38748,7.76939,30384.0,39054.0,,77212.0,17252.0,11748.0,175650.0,4598.0,2260794.0
2018-02-18,6.44688,6.81176,26730.0,34406.0,,64248.0,16158.0,10878.0,152420.0,4454.0,2237600.0
2018-02-25,4.95881,5.15749,20308.0,24874.0,,40900.0,11610.0,8358.0,106050.0,4544.0,2056232.0
2018-03-04,3.68612,3.55945,14416.0,16970.0,,26784.0,8208.0,5750.0,72128.0,4416.0,2026382.0
2018-03-11,3.18626,3.00518,12736.0,12970.0,,21700.0,6276.0,4584.0,58266.0,4428.0,1938854.0
2018-03-18,2.76894,2.73038,11176.0,11856.0,,18936.0,5644.0,4264.0,51876.0,4402.0,1899956.0
2018-03-25,2.48706,2.47768,10446.0,10816.0,,17280.0,5126.0,3942.0,47610.0,4360.0,1921558.0
2018-04-01,2.40802,2.36314,9442.0,9440.0,,14428.0,4590.0,3486.0,41386.0,4288.0,1751316.0
2018-04-08,2.07483,2.03139,9106.0,8918.0,,12436.0,4306.0,3382.0,38148.0,4254.0,1877926.0
2018-04-15,1.77898,1.80376,8290.0,7498.0,,11010.0,3636.0,2894.0,33328.0,4172.0,1847696.0
2018-04-22,1.61487,1.58696,7712.0,6428.0,,10538.0,2854.0,2206.0,29738.0,4224.0,1873900.0
2018-04-29,1.5385,1.53801,7446.0,6052.0,,10672.0,2742.0,2192.0,29104.0,4176.0,1892320.0
2018-05-06,1.52612,1.44974,7316.0,5208.0,,9630.0,2434.0,1994.0,26582.0,4036.0,1833566.0
2018-05-13,1.28847,1.27729,6888.0,4410.0,,8266.0,1870.0,1804.0,23238.0,3866.0,1819322.0
2018-05-20,1.18344,1.22051,6718.0,4478.0,,7528.0,1810.0,1598.0,22132.0,3954.0,1813336.0
2018-05-27,1.24919,1.23235,6770.0,4164.0,,6858.0,1768.0,1732.0,21292.0,3792.0,1727758.0
2018-06-03,1.14131,1.223,6440.0,3644.0,,5974.0,1692.0,1466.0,19216.0,3604.0,1571212.0
2018-06-10,0.9878,1.0473,5694.0,3676.0,,5104.0,1604.0,1308.0,17386.0,3596.0,1660080.0
2018-06-17,0.895565,0.978113,4750.0,3192.0,,4490.0,1398.0,1316.0,15146.0,3506.0,1548492.0
2018-06-24,0.892204,0.947548,4624.0,3108.0,,4324.0,1458.0,1232.0,14746.0,3546.0,1556228.0
2018-07-01,0.877184,0.867554,4412.0,3060.0,,3832.0,1338.0,1252.0,13894.0,3472.0,1601514.0
2018-07-08,0.780203,0.82328,4018.0,2598.0,,3724.0,1078.0,1098.0,12516.0,3560.0,1520260.0
2018-07-15,0.725075,0.771497,3886.0,2886.0,,3802.0,1254.0,1174.0,13002.0,3570.0,1685294.0
2018-07-22,0.68247,0.706819,3482.0,2580.0,,3440.0,1132.0,938.0,11572.0,3496.0,1637194.0
2018-07-29,0.640393,0.685155,3330.0,2404.0,,3286.0,1048.0,926.0,10994.0,3482.0,1604600.0
2018-08-05,0.639127,0.687351,3236.0,2492.0,,3538.0,1050.0,908.0,11224.0,3448.0,1632936.0
2018-08-12,0.705637,0.735733,3452.0,2668.0,,3568.0,1082.0,952.0,11722.0,3380.0,1593242.0
2018-08-19,0.707801,0.806048,3972.0,2774.0,,4340.0,1032.0,956.0,13074.0,3450.0,1621988.0
2018-08-26,0.822659,0.944013,4478.0,2984.0,,4936.0,1218.0,1030.0,14646.0,3220.0,1551462.0
2018-09-02,0.859864,0.960101,4890.0,3276.0,,5660.0,1312.0,1084.0,16222.0,3362.0,1689614.0
2018-09-09,1.10083,1.14128,5628.0,3970.0,,6686.0,1534.0,1242.0,19060.0,3420.0,1670054.0
2018-09-16,1.15323,1.14784,5546.0,4224.0,,7320.0,1658.0,1382.0,20130.0,3416.0,1753724.0
2018-09-23,1.20178,1.31156,6484.0,4694.0,,7898.0,1844.0,1458.0,22378.0,3368.0,1706218.0
2018-09-30,1.2498,1.26102,6962.0,4976.0,,8396.0,1862.0,1338.0,23534.0,3420.0,1866260.0
2018-10-07,1.41876,1.41974,4887.0,3886.0,,6341.0,1563.0,1298.0,17975.0,2611.0,1266076.0
2018-10-14,1.40077,1.473,5332.0,4048.0,,6279.0,1667.0,1326.0,18652.0,2651.0,1266257.0
2018-10-21,1.47139,1.58968,5589.0,4405.0,,6802.0,1752.0,1400.0,19948.0,2623.0,1254844.0
2018-10-28,1.63634,1.72208,6249.0,4619.0,,7487.0,1835.0,1444.0,21634.0,2678.0,1256271.0
2018-11-04,1.79125,1.84114,6869.0,4733.0,,8291.0,1825.0,1451.0,23169.0,2666.0,1258405.0
2018-11-11,1.86871,1.92692,7509.0,4834.0,,8451.0,1840.0,1451.0,24085.0,2672.0,1249921.0
2018-11-18,1.98121,2.0852,7821.0,5037.0,,8076.0,1998.0,1487.0,24419.0,2665.0,1171062.0
2018-11-25,2.23487,2.40063,8607.0,5017.0,,7197.0,2112.0,1702.0,24635.0,2618.0,1026187.0
2018-12-02,2.14572,2.24479,8890.0,6582.0,,8788.0,2758.0,2078.0,29096.0,2666.0,1296156.0
2018-12-09,2.25134,2.29962,8809.0,5974.0,,9276.0,2456.0,1862.0,28377.0,2658.0,1233986.0
2018-12-16,2.6411,2.73181,10156.0,6821.0,,11376.0,2779.0,1981.0,33113.0,2650.0,1212127.0
2018-12-23,3.13478,3.24012,11515.0,8127.0,,12816.0,3322.0,2480.0,38260.0,2596.0,1180820.0
2018-12-30,3.96538,4.18077,13615.0,10348.0,,12044.0,4471.0,3534.0,44012.0,2581.0,1052725.0
2019-01-06,,,,,,,,,,,
2019-01-13,3.45972,3.63095,11686.0,11413.0,,9572.0,5204.0,4260.0,42135.0,2630.0,1160440.0
2019-01-20,3.07558,3.13643,9369.0,10416.0,,10758.0,4826.0,3446.0,38815.0,2656.0,1237552.0
2019-01-27,3.3258,3.36213,9703.0,10045.0,,14265.0,4235.0,2951.0,41199.0,2658.0,1225384.0
2019-02-03,3.79773,3.88115,10765.0,11194.0,,16965.0,4457.0,2860.0,46241.0,2677.0,1191426.0
2019-02-10,4.34227,4.52235,11628.0,13048.0,,22217.0,5116.0,3255.0,55264.0,2668.0,1222020.0
2019-02-17,4.86953,5.20091,13899.0,15785.0,,29772.0,6174.0,4102.0,69732.0,2673.0,1340765.0
2019-02-24,5.03689,5.42034,14246.0,15945.0,,29255.0,6333.0,4277.0,70056.0,2655.0,1292464.0
2019-03-03,4.8812,5.27078,13634.0,15716.0,,26502.0,6124.0,4485.0,66461.0,2655.0,1260932.0
2019-03-10,4.54791,4.58991,11647.0,13847.0,,23468.0,5706.0,4134.0,58802.0,2658.0,1281115.0
2019-03-17,4.3762,4.39714,11168.0,13079.0,,21760.0,5368.0,4056.0,55431.0,2637.0,1260615.0
2019-03-24,4.22692,4.12777,10986.0,12580.0,,20081.0,5353.0,4177.0,53177.0,2646.0,1288273.0
2019-03-31,3.68251,3.50278,9721.0,10717.0,,16800.0,4532.0,3898.0,45668.0,2653.0,1303765.0
2019-04-07,3.08559,3.04819,8644.0,8656.0,,13642.0,3811.0,3195.0,37948.0,2619.0,1244935.0
2019-04-14,2.69831,2.67984,7606.0,7491.0,,11768.0,3274.0,2802.0,32941.0,2620.0,1229217.0
2019-04-21,2.28676,2.26612,6754.0,6208.0,,10005.0,2568.0,2319.0,27854.0,2568.0,1229148.0
2019-04-28,2.01217,1.96484,6325.0,4934.0,,7904.0,2108.0,1876.0,23147.0,2542.0,1178058.0
2019-05-05,1.71323,1.72201,5698.0,4553.0,,6621.0,2000.0,1738.0,20610.0,2516.0,1196855.0
2019-05-12,1.56678,1.5728,5369.0,4084.0,,6207.0,1667.0,1537.0,18864.0,2485.0,1199386.0
2019-05-19,1.49827,1.45718,4789.0,3574.0,,5906.0,1480.0,1358.0,17107.0,2444.0,1173980.0
2019-05-26,1.49961,1.50332,4649.0,3482.0,,5530.0,1437.0,1361.0,16459.0,2336.0,1094840.0
2019-06-02,1.42123,1.40257,4601.0,3214.0,,5234.0,1347.0,1367.0,15763.0,2224.0,1123869.0
2019-06-09,1.39258,1.40358,4442.0,3094.0,,4660.0,1279.0,1301.0,14776.0,2196.0,1052737.0
2019-06-16,1.21697,1.23749,3937.0,2952.0,,4115.0,1242.0,1205.0,13451.0,2258.0,1086961.0
2019-06-23,1.11266,1.12161,3506.0,2729.0,,3741.0,1051.0,1079.0,12106.0,2206.0,1079343.0
2019-06-30,0.991888,1.01276,3056.0,2425.0,,3288.0,998.0,928.0,10695.0,2159.0,1056024.0
2019-07-07,0.946401,0.959768,2955.0,2183.0,,3117.0,910.0,862.0,10027.0,2084.0,1044732.0
2019-07-14,0.874695,0.878917,2512.0,1911.0,,2726.0,797.0,776.0,8722.0,2154.0,992358.0
2019-07-21,0.809169,0.794181,2346.0,1882.0,,2661.0,799.0,737.0,8425.0,2111.0,1060841.0
2019-07-28,0.75452,0.766394,2222.0,1862.0,,2571.0,757.0,704.0,8116.0,2154.0,1058986.0
2019-08-04,0.732983,0.748613,2138.0,1805.0,,2466.0,763.0,615.0,7787.0,2140.0,1040191.0
2019-08-11,0.725811,0.757116,2354.0,1830.0,,2438.0,658.0,604.0,7884.0,2151.0,1041320.0
2019-08-18,0.754209,0.770094,2102.0,2042.0,,2392.0,766.0,758.0,8060.0,2167.0,1046625.0
2019-08-25,0.729672,0.833506,2634.0,2047.0,,2831.0,788.0,694.0,8994.0,2200.0,1079056.0
2019-09-01,0.839875,0.94034,2911.0,2211.0,,3503.0,762.0,716.0,10103.0,2170.0,1074399.0
2019-09-08,0.989358,1.08197,3428.0,2559.0,,4244.0,896.0,777.0,11904.0,2193.0,1100212.0
2019-09-15,1.1354,1.20216,3810.0,2927.0,,4548.0,1033.0,870.0,13188.0,2217.0,1097022.0
2019-09-22,1.23124,1.27291,3912.0,3297.0,,5502.0,1173.0,959.0,14843.0,2247.0,1166071.0
2019-09-29,1.24448,1.3881,4469.0,3577.0,,5678.0,1251.0,1026.0,16001.0,2224.0,1152730.0
2019-10-06,1.3379,1.49515,4981.0,3882.0,,6121.0,1368.0,1101.0,17453.0,2211.0,1167311.0
2019-10-13,1.49002,1.50284,6219.0,4827.0,,7658.0,1764.0,1448.0,21916.0,2912.0,1458307.0
2019-10-20,1.59192,1.59764,6550.0,5148.0,,7638.0,2015.0,1603.0,22954.0,2942.0,1436748.0
2019-10-27,1.72572,1.73931,7287.0,5548.0,,8292.0,2110.0,1649.0,24886.0,2966.0,1430800.0
2019-11-03,1.83419,1.86039,7892.0,6080.0,,9349.0,2305.0,1793.0,27419.0,2997.0,1473831.0
2019-11-10,2.04008,2.01412,8658.0,6143.0,,10068.0,2279.0,1762.0,28910.0,3005.0,1435369.0
2019-11-17,2.39351,2.36364,10557.0,7182.0,,12551.0,2453.0,1843.0,34586.0,3022.0,1463253.0
2019-11-24,2.63251,2.64428,11446.0,7905.0,,13671.0,2741.0,1969.0,37732.0,2991.0,1426928.0
2019-12-01,2.89941,2.97387,12716.0,9138.0,,17058.0,3101.0,2148.0,44161.0,2987.0,1484969.0
2019-12-08,3.41501,3.45389,14444.0,9209.0,,14821.0,3199.0,2371.0,44044.0,2993.0,1275199.0
2019-12-15,3.2579,3.31281,13852.0,11947.0,,16397.0,3929.0,2779.0,48904.0,2995.0,1476208.0
2019-12-22,3.94308,3.86928,14728.0,12822.0,,21877.0,4114.0,2903.0,56444.0,2958.0,1458774.0
2019-12-29,5.06435,5.02613,18001.0,16227.0,,29182.0,4835.0,3349.0,71594.0,2926.0,1424436.0
2020-01-05,7.06161,7.15315,24097.0,24617.0,,34004.0,7638.0,5401.0,95757.0,2917.0,1338669.0
2020-01-12,5.90066,6.21936,21594.0,27655.0,,23392.0,9209.0,6881.0,88731.0,2970.0,1426691.0
2020-01-19,4.9402,5.06711,15564.0,23634.0,,22756.0,8196.0,5464.0,75614.0,3002.0,1492251.0
2020-01-26,5.33135,5.35768,16587.0,21413.0,,29668.0,7386.0,4729.0,79783.0,2995.0,1489132.0
2020-02-02,6.07822,6.02274,18574.0,23658.0,,35275.0,7973.0,4670.0,90150.0,2997.0,1496826.0
2020-02-09,6.74724,6.87271,20299.0,28889.0,,44117.0,9527.0,5475.0,108307.0,2995.0,1575900.0
2020-02-16,6.80157,7.08558,20270.0,29823.0,,45513.0,10049.0,5706.0,111361.0,3005.0,1571657.0
2020-02-23,6.11292,6.22068,17393.0,26428.0,,36909.0,9231.0,5457.0,95418.0,2969.0,1533883.0
2020-03-01,5.52513,5.61968,15330.0,23189.0,,28531.0,8320.0,5189.0,80559.0,2984.0,1433517.0
2020-03-08,5.12333,5.10268,13820.0,22127.0,,25490.0,8276.0,5110.0,74823.0,2947.0,1466346.0
2020-03-15,5.26652,5.28928,13888.0,23906.0,,26396.0,8891.0,5698.0,78779.0,2913.0,1489410.0
2020-03-22,5.66932,6.28745,14154.0,29667.0,,27756.0,11334.0,6696.0,89607.0,2847.0,1425172.0
2020-03-29,6.38029,7.35285,10790.0,30818.0,,17512.0,12478.0,6986.0,78584.0,2810.0,1068755.0
2020-04-05,4.91692,6.22687,5129.0,22408.0,,8322.0,10825.0,6458.0,53142.0,2738.0,853431.0
2020-04-12,3.78625,4.82995,2359.0,14964.0,,4852.0,8696.0,5380.0,36251.0,2696.0,750546.0
2020-04-19,2.80122,3.47366,1496.0,9995.0,,3426.0,6043.0,4014.0,24974.0,2698.0,718953.0
2020-04-26,2.12907,2.57391,1068.0,7427.0,,2667.0,4184.0,2928.0,18274.0,2679.0,709970.0
2020-05-03,1.73315,2.02032,926.0,6339.0,,2317.0,3289.0,2293.0,15164.0,2663.0,750576.0
2020-05-10,1.40939,1.6211,864.0,5292.0,,2098.0,2670.0,1897.0,12821.0,2635.0,790883.0
2020-05-17,1.18297,1.35141,730.0,4585.0,,1889.0,2241.0,1623.0,11068.0,2625.0,818998.0
2020-05-24,1.11444,1.23805,788.0,4112.0,,1960.0,2171.0,1449.0,10480.0,2613.0,846493.0
2020-05-31,1.00534,1.07598,1224.0,4375.0,,2402.0,2148.0,1586.0,11735.0,2982.0,1090638.0
2020-06-07,0.88827,0.885843,805.0,3572.0,,1898.0,1878.0,1461.0,9614.0,2961.0,1085294.0
2020-06-14,0.814062,0.819928,802.0,3440.0,,1969.0,1705.0,1409.0,9325.0,2943.0,1137295.0
2020-06-21,0.836751,0.814575,881.0,3454.0,,2141.0,1726.0,1378.0,9580.0,2915.0,1176074.0
2020-06-28,0.928418,0.950758,1006.0,4710.0,,2679.0,2001.0,1472.0,11868.0,2949.0,1248267.0
2020-07-05,1.14217,1.20306,1216.0,6241.0,,3491.0,2649.0,1902.0,15499.0,2907.0,1288294.0
2020-07-12,1.27401,1.38424,1395.0,7032.0,,3970.0,3223.0,2223.0,17843.0,2908.0,1289006.0
2020-07-19,1.34924,1.47268,1545.0,8013.0,,4095.0,3765.0,2632.0,20050.0,2931.0,1361462.0
2020-07-26,1.34434,1.43715,1658.0,7526.0,,4075.0,3566.0,2436.0,19261.0,2905.0,1340226.0
2020-08-02,1.22153,1.21898,1634.0,6105.0,,3560.0,3089.0,2145.0,16533.0,2964.0,1356301.0
2020-08-09,1.15258,1.15067,1609.0,5709.0,,3497.0,2595.0,2114.0,15524.0,3005.0,1349125.0
2020-08-16,1.0625,1.05647,1570.0,4977.0,,3272.0,2361.0,1938.0,14118.0,2967.0,1336334.0
2020-08-23,0.979884,0.981699,1592.0,4502.0,,3167.0,2174.0,1758.0,13193.0,2989.0,1343895.0
2020-08-30,0.968853,0.961487,1804.0,4305.0,,3283.0,1894.0,1666.0,12952.0,2942.0,1347080.0
2020-09-06,1.00014,0.970484,1866.0,4032.0,,3951.0,1821.0,1489.0,13159.0,2979.0,1355922.0
2020-09-13,0.921454,0.920215,1776.0,3776.0,,3616.0,1698.0,1481.0,12347.0,2935.0,1341752.0
2020-09-20,1.03555,0.978061,2000.0,3975.0,,3822.0,1793.0,1446.0,13036.0,2928.0,1332841.0
2020-09-27,0.974333,0.955677,2070.0,4070.0,,3628.0,1794.0,1487.0,13049.0,2954.0,1365420.0
2020-10-04,1.06408,1.03818,2287.0,4413.0,,4366.0,1944.0,1579.0,14589.0,2954.0,1405243.0
2020-10-11,1.0872,1.07453,2467.0,5122.0,,4748.0,2376.0,1857.0,16570.0,3332.0,1542071.0
2020-10-18,1.20898,1.18497,2562.0,6035.0,,5258.0,3012.0,2327.0,19194.0,3373.0,1619788.0
2020-10-25,1.10874,1.09042,2316.0,5674.0,,4631.0,2554.0,2106.0,17281.0,3351.0,1584807.0
2020-11-01,1.18588,1.14934,2457.0,5864.0,,4852.0,2834.0,2180.0,18187.0,3377.0,1582393.0
2020-11-08,1.25,1.1881,2515.0,6101.0,,4924.0,2770.0,2302.0,18612.0,3471.0,1566538.0
2020-11-15,1.43782,1.33548,2727.0,7094.0,,5837.0,3291.0,2461.0,21410.0,3470.0,1603163.0
2020-11-22,1.48426,1.37797,2776.0,7686.0,,5549.0,3736.0,2876.0,22623.0,3436.0,1641763.0
2020-11-29,1.54717,1.4268,2693.0,7829.0,,5342.0,3960.0,2898.0,22722.0,3376.0,1592518.0
2020-12-06,1.60668,1.49601,2485.0,7094.0,,4585.0,3962.0,3194.0,21320.0,3378.0,1425127.0
2020-12-13,1.56586,1.44878,2604.0,7698.0,,4875.0,3988.0,3140.0,22305.0,3382.0,1539568.0
2020-12-20,1.52073,1.4297,2567.0,7530.0,,4726.0,4073.0,3323.0,22219.0,3400.0,1554103.0
2020-12-27,1.50659,1.39828,2482.0,7131.0,,4282.0,3846.0,3145.0,20886.0,3340.0,1493692.0
2021-01-03,1.55413,1.45723,2323.0,6632.0,,3564.0,3925.0,3408.0,19852.0,3343.0,1362314.0
2021-01-10,1.5907,1.5383,2585.0,7729.0,,3934.0,4520.0,3668.0,22436.0,3322.0,1458493.0
2021-01-17,1.29196,1.26364,2380.0,6402.0,,4056.0,3525.0,2831.0,19194.0,3332.0,1518947.0
2021-01-24,1.25191,1.21094,2566.0,5878.0,,4056.0,3311.0,2542.0,18353.0,3356.0,1515597.0
2021-01-31,1.10337,1.12256,2560.0,5345.0,,3955.0,2810.0,2240.0,16910.0,3367.0,1506379.0
2021-02-07,1.16554,1.08197,2636.0,4996.0,,4015.0,2527.0,1927.0,16101.0,3337.0,1488119.0
2021-02-14,1.00745,0.974818,2557.0,4103.0,,3736.0,2136.0,1576.0,14108.0,3288.0,1447245.0
2021-02-21,0.986987,0.907497,2320.0,3710.0,,3146.0,1922.0,1504.0,12602.0,3297.0,1388655.0
2021-02-28,0.862967,0.860475,2544.0,3841.0,,3541.0,1900.0,1521.0,13347.0,3318.0,1551120.0
2021-03-07,0.82875,0.842691,2773.0,3536.0,,3544.0,1813.0,1351.0,13017.0,3319.0,1544694.0
2021-03-14,0.883305,0.903419,3220.0,3785.0,,3811.0,1906.0,1376.0,14098.0,3325.0,1560517.0
2021-03-21,0.90874,0.939582,3515.0,3940.0,,3856.0,1909.0,1360.0,14580.0,3268.0,1551754.0
2021-03-28,0.948022,0.960224,3817.0,4216.0,,3915.0,2057.0,1354.0,15359.0,3242.0,1599523.0
2021-04-04,0.974936,0.998001,4116.0,4395.0,,4089.0,2129.0,1265.0,15994.0,3301.0,1602603.0
2021-04-11,1.06411,1.07813,4740.0,5062.0,,4692.0,2290.0,1364.0,18148.0,3323.0,1683278.0
2021-04-18,1.08168,1.10911,5227.0,5292.0,,4909.0,2364.0,1385.0,19177.0,3324.0,1729037.0
2021-04-25,1.10339,1.15017,5764.0,4859.0,,5095.0,2143.0,1452.0,19313.0,3290.0,1679142.0
2021-05-02,1.13164,1.1826,6335.0,4818.0,,5517.0,2045.0,1419.0,20134.0,3303.0,1702520.0
2021-05-09,1.1483,1.20847,6822.0,4620.0,,5403.0,1803.0,1289.0,19937.0,3272.0,1649771.0
2021-05-16,1.19144,1.25476,7366.0,4364.0,,5492.0,1843.0,1308.0,20373.0,3255.0,1623653.0
2021-05-23,1.24686,1.26333,8352.0,4421.0,,5414.0,1745.0,1334.0,21266.0,3233.0,1683332.0
2021-05-30,1.14576,1.19113,7953.0,3990.0,,4967.0,1596.0,1179.0,19685.0,3184.0,1652632.0
2021-06-06,1.18405,1.25152,8502.0,3978.0,,4856.0,1576.0,1240.0,20152.0,3182.0,1610198.0
2021-06-13,1.12999,1.14539,8097.0,3692.0,,4646.0,1528.0,1225.0,19188.0,3148.0,1675241.0
2021-06-20,1.19103,1.18507,8536.0,3805.0,,4619.0,1515.0,1197.0,19672.0,3107.0,1659980.0
2021-06-27,1.21258,1.21019,8514.0,3815.0,,4611.0,1652.0,1304.0,19896.0,3093.0,1644041.0
2021-07-04,1.2132,1.2128,8369.0,4006.0,,4757.0,1678.0,1293.0,20103.0,3092.0,1657572.0
2021-07-11,1.26708,1.32915,8719.0,4860.0,,5310.0,1978.0,1509.0,22376.0,3094.0,1683488.0
2021-07-18,1.38688,1.44259,9193.0,6030.0,,5930.0,2400.0,1710.0,25263.0,3103.0,1751226.0
2021-07-25,1.64767,1.70922,10372.0,7962.0,,7171.0,2899.0,2150.0,30554.0,3102.0,1787598.0
2021-08-01,1.799,1.90931,11144.0,9254.0,,8575.0,3618.0,2630.0,35221.0,3088.0,1844702.0
2021-08-08,1.94947,2.05205,11102.0,10547.0,,8901.0,4328.0,2884.0,37762.0,3085.0,1840212.0
2021-08-15,2.03512,2.15537,11264.0,11227.0,,10105.0,4556.0,2917.0,40069.0,3079.0,1859035.0
2021-08-22,2.19023,2.30346,11809.0,11022.0,,12282.0,4744.0,2896.0,42753.0,3071.0,1856032.0
2021-08-29,2.23843,2.30735,11982.0,10384.0,,13529.0,4341.0,2826.0,43062.0,3066.0,1866295.0
2021-09-05,2.26655,2.2523,11745.0,9562.0,,13057.0,3889.0,2625.0,40878.0,3067.0,1814941.0
2021-09-12,2.21303,2.21305,11711.0,9090.0,,12253.0,3738.0,2646.0,39438.0,3057.0,1782067.0
2021-09-19,2.04664,2.00533,11254.0,7783.0,,11583.0,3296.0,2306.0,36222.0,3095.0,1806283.0
2021-09-26,1.9014,1.93726,10928.0,6861.0,,11397.0,2768.0,2065.0,34019.0,3076.0,1756033.0
2021-10-03,1.84504,1.84254,10142.0,5638.0,,10065.0,2320.0,1837.0,30002.0,2919.0,1628298.0
2021-10-10,2.03811,1.96461,13161.0,7486.0,,13175.0,3210.0,2587.0,39619.0,3587.0,2016630.0
2021-10-17,1.94464,1.90023,13066.0,7083.0,,11954.0,2944.0,2442.0,37489.0,3580.0,1972863.0
2021-10-24,1.92538,1.86005,12494.0,6452.0,,11448.0,2940.0,2350.0,35684.0,3538.0,1918446.0
2021-10-31,1.9789,1.89307,12858.0,6669.0,,11881.0,2850.0,2358.0,36616.0,3572.0,1934216.0
2021-11-07,2.1334,2.08583,13295.0,6961.0,,14444.0,2918.0,2368.0,39986.0,3578.0,1917029.0
2021-11-14,2.25788,2.22432,14559.0,7836.0,,15933.0,3190.0,2724.0,44242.0,3601.0,1989010.0
2021-11-21,2.41079,2.35599,14735.0,8519.0,,17350.0,3635.0,2808.0,47047.0,3591.0,1996913.0
2021-11-28,2.51762,2.45722,14913.0,8173.0,,13394.0,3715.0,3102.0,43297.0,3584.0,1762035.0
2021-12-05,2.55244,2.56131,15161.0,11287.0,,17338.0,4880.0,4005.0,52671.0,3608.0,2056405.0
2021-12-12,2.72476,2.71523,14968.0,11367.0,,19950.0,4856.0,3886.0,55027.0,3613.0,2026604.0
2021-12-19,3.14645,3.09817,16285.0,13614.0,,23449.0,5230.0,3961.0,62539.0,3584.0,2018579.0
2021-12-26,4.00686,4.07763,18514.0,22550.0,,25049.0,7767.0,5304.0,79184.0,3564.0,1941911.0
2022-01-02,4.90468,5.07044,24118.0,38319.0,,28970.0,13517.0,8997.0,113921.0,3532.0,2246767.0
2022-01-09,4.3291,4.28258,17048.0,31466.0,,24806.0,12064.0,7939.0,93323.0,3561.0,2179129.0
2022-01-16,3.5344,3.41512,12222.0,21822.0,,20205.0,8731.0,6178.0,69158.0,3568.0,2025052.0
2022-01-23,2.82024,2.68756,9526.0,15080.0,,13305.0,6219.0,4555.0,48685.0,3573.0,1811493.0
2022-01-30,2.06558,1.96884,7300.0,9847.0,,9503.0,4562.0,3508.0,34720.0,3554.0,1763472.0
2022-02-06,1.68092,1.55907,6083.0,6418.0,,7740.0,3016.0,2552.0,25809.0,3488.0,1655407.0
2022-02-13,1.44022,1.33898,6395.0,5166.0,,7604.0,2401.0,2153.0,23719.0,3548.0,1771418.0
2022-02-20,1.48974,1.37013,6915.0,4640.0,,8497.0,2080.0,1798.0,23930.0,3545.0,1746548.0
2022-02-27,1.46266,1.369,7065.0,4638.0,,8336.0,1814.0,1767.0,23620.0,3546.0,1725348.0
2022-03-06,1.58728,1.42265,7422.0,5004.0,,9827.0,1862.0,1674.0,25789.0,3541.0,1812738.0
2022-03-13,1.70339,1.54633,8209.0,5054.0,,11091.0,1949.0,1770.0,28073.0,3563.0,1815454.0
2022-03-20,1.83335,1.6781,9041.0,5909.0,,12118.0,2199.0,2075.0,31342.0,3535.0,1867703.0
2022-03-27,1.87057,1.73106,9306.0,5974.0,,12647.0,2337.0,2169.0,32433.0,3531.0,1873589.0
2022-04-03,1.97612,1.85385,9612.0,6754.0,,13658.0,2382.0,2405.0,34811.0,3518.0,1877763.0
2022-04-10,2.07126,1.99356,10560.0,7268.0,,15181.0,2571.0,2548.0,38128.0,3526.0,1912563.0
2022-04-17,2.16302,2.12932,11334.0,7834.0,,16092.0,2865.0,2828.0,40953.0,3518.0,1923288.0
2022-04-24,2.20418,2.1826,11732.0,8310.0,,15745.0,3170.0,3115.0,42072.0,3530.0,1927606.0
2022-05-01,2.24681,2.21199,12656.0,8682.0,,16956.0,3350.0,3336.0,44980.0,3520.0,2033467.0
2022-05-08,2.3613,2.41398,12834.0,9398.0,,18627.0,3607.0,3321.0,47787.0,3442.0,1979594.0
